id,year
1682,2007
9271,1991
8294,2001
13138,1994
11458,2004
9844,2001
11153,1993
6663,1991
1419,2002
10589,1980
9355,2001
5287,1987
6163,2005
9376,1993
13276,2002
3269,1999
12618,2004
964,2000
16139,1996
10824,1995
18392,1993
17141,1991
1858,1987
12021,1999
12948,1984
9613,2003
17838,2000
14849,2002
4061,1995
14837,1987
9646,1991
19584,1988
3823,2001
5309,2002
5767,1991
12939,1995
14359,2003
16646,1999
9894,2007
249,2001
3878,1993
15336,2000
10238,1996
11638,2002
1823,1999
19007,1993
7540,2002
15062,2001
6437,1998
10229,2000
19094,1999
5528,2007
18522,1993
12385,2001
11172,1998
4507,1998
4671,2011
10612,2000
7622,2002
1482,2006
1102,1995
6579,2002
13838,1998
15559,2004
14538,1994
16882,1997
13041,1999
8120,2011
9521,1996
5402,2004
8557,1988
17134,1995
17636,1995
4297,1992
17664,1998
9886,2004
7345,2004
5650,1983
7394,2001
9415,2011
16686,1989
7426,1989
8703,1988
1790,1992
19025,1990
17442,1998
19978,1996
10390,1988
1894,2000
14100,1997
8409,1997
7605,1998
6914,1988
10628,1988
3191,2005
8965,2005
15065,1994
9935,1992
7411,1988
2179,1993
9027,1981
19182,1995
13197,1988
3833,1998
8908,1998
14071,1998
8970,1989
11749,2011
10568,2011
1186,1997
17393,2004
6532,2001
14662,2001
14332,2005
12678,2000
17245,1989
4692,2002
16112,2008
3597,1993
19840,2007
13608,2003
10033,1988
2768,2003
840,2004
9943,1997
10605,2002
313,1997
7532,2005
6883,1988
871,1984
2147,2010
19249,1994
3913,2004
11523,2003
13791,2004
7091,2009
17590,1999
16947,1995
182,2000
4713,1992
15404,2004
11694,1997
12688,1990
18847,2002
1544,2004
11394,1992
12118,1988
7449,2004
14232,2003
15852,2003
11099,1984
1226,2008
4697,2005
19304,1996
18441,1994
16114,1999
13985,1994
10012,1993
12917,2002
4641,2000
14300,2011
3587,1993
337,1997
14892,2006
3410,2003
18349,2000
10299,2004
5604,2000
2901,2004
19903,1994
2011,1992
413,1996
8448,1980
3273,2002
6449,2005
5125,1989
712,2000
14440,2003
6944,1999
1470,1996
8159,1983
8091,2004
10312,1998
7324,2005
600,2000
5286,2010
678,1988
13130,1985
8196,1988
17342,1998
12389,1987
18033,2000
19791,2004
1044,1994
1532,1990
15044,1991
16331,2000
10192,1990
9655,2010
4834,2001
11762,2000
7861,2002
9468,2002
14682,2002
19873,2001
10071,1990
19113,2005
12490,2001
1637,1989
8030,2010
4465,1998
3372,1992
18190,1989
2946,1984
14148,2011
10028,2004
1343,2005
2103,2006
11781,1989
6892,2002
8246,2005
14938,1989
7250,2004
11730,2002
8287,2000
8434,1992
13131,1989
8963,2000
15584,2006
14174,2000
2770,1994
10635,1995
4172,2002
16218,2003
1720,1997
8834,1994
17690,2011
6306,2009
18487,1997
10109,2004
18710,1997
7753,2002
3818,1995
2994,2001
17926,2000
16592,1985
4930,1989
17391,1989
552,2009
103,2006
5437,1999
13481,1997
16783,1991
17183,2006
10084,2004
14714,2003
18317,2005
10959,2000
13800,1997
12659,2003
18838,2001
19809,1998
12880,2005
2575,2006
10164,2007
11509,1987
6977,2006
8272,2002
9729,2002
5764,2002
17930,1998
7987,1991
3593,2006
11948,1994
6680,1994
12813,2001
17666,2002
18370,2004
14447,1988
10733,2002
14683,2004
12064,1999
12066,1995
3558,1991
18311,2011
18717,1985
11180,2000
1266,1999
614,2002
7831,2001
9431,1991
14284,1993
12909,2003
11472,2001
3763,1999
8256,1998
13986,2007
18115,1999
15200,1984
17538,1989
6060,1995
7123,1998
10691,1997
12238,2000
302,1983
16072,1994
15542,1998
540,1988
16637,1999
1601,2005
5081,1997
18656,1999
8587,1991
9325,1998
8124,1997
16895,2004
1683,1994
4936,2009
19188,2002
16736,1989
17196,1994
12393,1991
9852,2003
16412,2004
12174,2005
14302,2001
13931,2008
973,1987
422,1999
10039,1997
8146,2006
19029,2005
7014,1992
230,2002
10443,2000
17947,1990
8602,1993
3117,2004
18913,1994
2440,2001
5500,1985
8893,1996
15607,2002
6205,2004
3504,1971
11090,2004
8830,1998
2670,2004
3668,1990
14311,2001
16405,1988
9717,1998
13511,1999
16434,2004
6047,1995
8962,2000
17392,2003
16980,1986
7352,1987
8591,1997
11835,1993
19614,1999
10535,1994
14503,1992
10839,2002
14555,2001
8713,1986
9146,1991
2588,2003
9288,2005
13376,1987
12462,1998
9129,1994
556,1992
8166,1995
19950,2004
15724,1990
6330,2000
18118,2003
12823,2003
8590,2004
7509,1996
3487,2000
8240,2000
2186,1997
6855,1988
5867,2001
10051,1991
12311,2002
10442,2011
6748,1988
15136,2000
845,2009
14560,2002
16663,2001
19760,2010
17341,2001
451,1983
5360,2000
18846,2001
2085,1999
10387,2004
2744,1986
3655,1998
19031,2003
8302,2004
8506,1987
10372,2002
3425,1998
3551,2003
12860,1988
17822,2007
19505,1985
11335,2002
7269,1996
15612,2001
10987,1985
176,1996
47,1996
10638,1999
17302,2005
5207,1995
3422,2003
7561,1997
3332,1999
7462,2001
19693,2005
1018,1998
5881,1996
8750,1994
3042,2000
13789,2001
11334,2000
10008,2006
3061,1998
17153,2003
15159,2004
9069,1992
1079,1997
19098,2002
3387,1988
15177,2002
18325,2007
14048,2001
18181,1998
19907,1991
7979,1999
503,2010
16210,1993
15647,1998
100,1994
6641,2003
4597,2000
3344,2005
1357,2001
9188,1999
6984,2005
5813,2001
3434,1999
15199,1986
7900,2000
11928,2003
17020,1989
2387,1996
12626,1991
5396,1992
10182,2000
7736,1992
16514,2011
10335,1996
7587,1995
11721,2011
1487,1995
19269,1999
13844,1996
2023,1984
15019,2002
5907,1995
12386,2000
18374,1990
7332,2001
10688,2008
11853,1991
4666,1995
10245,1997
6759,1994
2616,2007
4772,2006
11514,2000
4526,2005
905,2007
6658,2004
11026,1989
7936,1998
14961,1993
8959,2002
14312,2003
10735,1999
10491,1998
14842,2003
11538,2008
12430,1991
5857,2002
5777,1993
14087,1999
3976,2001
19064,1999
3836,1999
8501,2000
9115,2006
18133,1997
9016,2005
3901,2000
19076,2003
11223,1983
16749,2002
2289,1994
17593,2003
887,1997
17671,1987
10772,2004
4361,1996
6142,1985
15001,1995
14381,2001
12762,1993
11389,1990
4085,2001
3297,1985
15025,1993
9634,1998
16571,2004
16293,2002
17412,2004
14815,2006
16251,1989
10610,2001
9232,1996
19668,1998
3531,1995
9695,1988
17162,1999
10155,2010
18335,1997
140,2002
19095,2003
4730,1998
11137,2003
5483,2002
8694,2007
19216,2003
3882,2003
19121,2002
9529,2004
16842,2001
6136,2004
14739,1984
18014,1995
2669,2003
4754,1998
13319,2003
465,2002
12141,2000
7751,1989
10634,1997
15804,1993
9768,1999
2526,2000
19503,2003
12191,1995
4289,1991
12535,1995
6712,2004
3206,2001
10847,2004
19581,1990
16698,1986
5852,2003
2838,1999
9671,2006
18947,1986
17610,1991
8235,2001
4252,2001
11993,1983
18022,2008
3900,2004
10374,2000
4318,2001
9466,2001
5254,1983
14053,1985
16563,2001
10613,2003
5047,2006
6798,1990
18400,2010
18738,1985
5692,2003
12329,2004
15250,2001
6290,1996
2882,2005
12434,2000
19596,2003
11368,2003
10018,2005
12890,1989
17542,1986
6327,1996
1837,2004
18651,1997
4770,2002
2419,1998
12363,2005
7791,2001
4677,1996
11602,2003
2439,2002
14201,1989
12725,1994
9711,1998
4005,2002
3898,2004
16241,2001
15763,2007
16277,2001
17006,1981
10890,2004
3561,1981
5206,2001
11976,1999
19439,2006
2870,1992
11820,1997
8705,1998
7219,2005
10449,1999
6701,2002
12179,1995
9240,1993
6475,1997
12410,2006
16282,2004
7362,1999
1887,1984
8279,1993
10334,2000
19014,1991
8381,1996
11455,1988
15978,1986
9532,1991
10059,1996
12822,1988
10541,2001
18230,2000
4312,1990
11708,2002
1407,2011
2276,2007
16292,1996
14865,2005
5575,2002
13957,1984
14413,1997
2997,2002
18232,1986
1088,1993
15431,2001
8896,2008
14840,2004
14453,2000
7303,2006
1458,2003
700,1998
15830,1994
18644,2011
19232,1999
11421,2005
9025,1998
1232,1991
1104,2002
12473,2002
11186,2004
2562,1990
4783,1993
3006,1986
10749,1989
11275,1999
7021,2004
11912,1994
17960,1997
15128,1998
8143,1994
15825,2004
17316,2003
1978,1989
1554,1998
15801,2005
16618,2003
7793,2002
4999,1984
17111,2006
11286,2004
110,1998
118,1983
19930,1990
12968,2009
17254,1998
3712,1984
7929,1991
539,2001
9555,1997
13094,2003
204,2001
1460,2002
1863,2011
11992,1998
17865,1997
6485,1996
6321,1999
296,2002
6620,1987
5861,1988
4774,2001
8766,2001
9567,1995
10728,1998
11331,1993
9841,1996
10244,2004
10094,2002
12759,1996
13196,2003
13993,1998
10928,2005
4415,1994
8446,1996
2765,1999
4351,1997
1918,2004
10356,1999
6796,1991
11300,1998
15896,1987
10620,2003
11957,2004
19593,1995
9297,1990
14885,2007
13259,1998
19914,2003
11075,2002
4314,2007
13016,2001
9678,2003
7115,1997
395,1987
2467,1995
5985,1988
12308,2003
4259,1988
14106,2000
11779,1997
4558,2005
15406,2000
5847,1999
8171,2003
8118,2003
10268,1990
9882,1988
2952,2003
7945,2005
14123,1995
8036,1993
8507,1998
954,2001
16844,1991
6782,1992
10122,1999
4393,2001
2124,2002
16129,1990
3991,2005
14278,1996
244,1987
5454,2003
19072,1988
4618,2004
9752,1995
1919,1996
9372,2003
2767,2002
3859,2003
1580,1990
6841,1991
10701,2000
6742,2005
3540,2007
5323,1990
19582,1997
3667,1988
16955,1984
11502,1997
11901,2009
9067,1990
9663,2001
14253,2001
11204,2004
9057,1989
3049,2007
17661,2000
4571,2005
7383,2002
14794,2002
1485,1992
10337,2007
12512,2002
15120,1994
5356,2001
18519,2000
13616,1989
3868,1988
6895,2001
3022,2004
17051,1989
15876,2008
18391,1995
7848,2008
13846,1995
13410,2003
1306,2001
16570,2007
7835,1999
4212,2003
17737,2001
10515,2000
6480,1999
19813,1997
6660,1997
15255,1986
13713,1984
19828,1988
19703,2004
14107,2005
6420,2001
11656,2002
7072,1991
9114,2002
7213,1991
5874,1998
2051,1988
13223,1995
4216,1989
4008,2000
1133,1986
18961,1996
13142,1988
796,1988
16014,1999
10536,1992
9913,1991
14819,1999
14081,1998
17977,2000
3278,1991
8062,1993
7846,1999
10825,2005
2413,2008
518,1995
10738,2000
10212,1989
958,2003
14396,1996
487,2002
3168,2004
5198,1995
295,2003
12128,2002
17601,1991
7205,1991
9562,1995
372,1978
13503,2004
1469,1993
10467,1994
17596,2003
3949,2004
1418,2006
10123,2008
4833,1994
10227,2007
4467,2006
3463,1999
12459,2006
9926,2005
16381,2002
17409,2000
18693,2005
16883,1996
3114,2002
6905,1992
993,2008
17750,1990
17470,1991
12963,1986
9436,2001
5472,1996
8254,1996
10375,1993
5583,2002
3347,1988
8509,1995
13011,2000
8270,2004
16424,1997
13398,1999
1090,2007
6654,1999
7252,2004
14237,2003
10553,1998
1608,1990
17095,1996
14265,2001
2566,1996
5361,2007
11254,1997
11728,2011
5898,1999
6820,2004
14149,2002
6931,1995
3131,2008
5249,1986
14843,1995
7938,2000
19057,2000
1944,2001
15835,2006
6235,1998
18979,2007
6284,1996
4155,2004
9528,1998
5146,1993
11844,2008
5990,2000
2191,2001
11566,2004
7711,1999
8861,2001
4592,1991
575,2001
1759,1998
5161,2005
9662,1996
13692,1999
1255,1991
11510,1996
5204,2003
10697,2005
13759,1990
5221,1991
3508,1998
10397,2003
7771,1994
13918,2004
8339,2002
8521,2005
3094,1998
18584,1997
14937,2004
14429,2002
8882,1996
6611,2006
11753,1992
17937,2003
16775,1996
13154,1990
9942,1982
16714,1986
13821,2003
19748,1993
3173,1989
9627,1985
7389,2002
18451,1993
11954,2003
7863,1983
12219,1983
9221,1994
17238,2002
18596,1997
11834,2002
19313,1995
5728,1999
14112,1991
5752,2003
12671,2004
7193,1995
6563,2005
5654,1989
5236,1987
8957,2002
15176,1989
5131,2002
17672,2003
6688,1998
13960,2001
6546,2001
19649,1995
7776,1996
2001,2000
19041,2008
19613,1990
5126,1989
1939,2003
5585,1998
10330,1998
11173,2002
10289,1999
16291,2002
3651,1990
2185,2000
9605,1992
19363,2001
28,2005
10897,1991
7947,2003
17762,2002
4234,2001
7994,2002
1131,2004
13332,2000
15359,2004
11216,2002
10500,1994
9734,1998
18221,1994
4636,1998
369,2008
6797,2002
4307,1987
9763,2002
16716,2005
8337,1999
8261,2003
15395,1991
4027,1996
8842,1984
10527,2009
3490,2005
1761,2005
18578,1996
5556,1999
9245,1999
8032,1996
1626,2002
14193,2001
4024,1993
15169,2004
670,2008
13317,1996
2516,2003
18903,2004
4358,2000
12647,2006
8271,2009
4708,2004
563,2003
12397,2005
9338,1984
1742,2011
10941,1995
10879,2007
3607,2003
9884,1991
5179,2002
16738,1992
3626,1995
19063,1991
4586,2006
1733,2004
543,1997
688,2004
18848,2001
17204,2004
2065,2005
11139,2001
2630,2003
5740,2002
15017,2001
6976,2001
4964,1992
17811,1998
6952,1999
6347,1995
822,1985
16048,1983
7519,1998
7481,2009
5784,2000
6240,2007
19134,2005
17725,1992
18449,2002
3530,2005
13876,1996
10435,1997
11392,1987
7811,1994
5525,1980
15342,2003
15420,1997
9676,1996
12969,1992
11174,1997
12675,1999
620,1997
18592,2003
989,2000
13563,2001
11966,2003
15388,2004
15618,2005
12295,2000
15975,2002
7467,2005
1728,2001
6906,1991
2893,1994
3390,2001
17441,1989
926,1997
409,1991
9501,2002
2693,1993
890,1993
6260,1995
5980,1991
1906,2006
981,1999
6141,1997
16309,1995
19753,2003
6217,2002
212,2003
4181,2001
4718,1993
10382,1997
9746,2002
10925,2000
5486,2002
10499,2011
2858,1995
2,1998
15104,1991
13716,1998
14964,1983
9440,2000
8488,2000
16822,1998
7676,2000
19953,1992
10756,1996
14845,1999
16369,2009
19557,2003
15844,2002
248,1988
6550,2005
5466,2005
3087,2006
7550,1989
16996,2002
18815,2002
15856,2003
11163,2002
11825,1999
19996,1992
6059,2003
17383,2006
4209,1995
2847,2006
37,1991
9995,2000
10764,2003
3783,1983
6082,1997
9524,2011
12429,1985
2722,1998
3580,1985
11839,1997
7424,1983
18383,1998
6366,2003
2206,2001
13429,2008
5134,1988
11072,1984
18258,2004
13617,2004
4149,2004
2878,1990
4873,1992
15785,1998
11474,1999
19164,1996
15799,2001
13652,2005
7498,2001
15874,1992
11318,1997
7001,1991
3066,1996
2512,1997
9982,2011
3129,1999
8455,1985
2894,1990
11640,2003
15430,1986
5571,2001
18061,2005
18845,2006
9008,1986
19345,2000
8764,1994
510,1999
9716,1988
6282,2005
7705,1999
4602,2006
10309,2003
12034,2010
10287,2002
4588,1989
9105,2001
9790,1994
3427,1997
15901,2001
15189,2008
5751,2002
4761,2001
935,2000
18900,1995
4339,2002
4705,1998
18017,1990
2392,2003
10965,2001
13467,1993
12980,2004
8470,1985
12800,1987
16562,2002
11319,1995
8878,1999
15424,2009
4975,1998
3757,1988
15619,2001
3775,2000
9500,2001
1661,2001
902,2004
17726,1986
18067,2000
14807,1997
806,2005
14716,1998
19327,1994
14238,1994
17353,2001
14469,2001
2884,2005
6140,1987
1739,1994
13422,2002
8714,2000
4900,1986
7373,1999
4215,1992
16348,1995
9602,2000
137,1996
3436,1993
19306,1998
655,1985
5277,2003
12582,2007
2164,1995
8065,2002
14094,1999
725,1993
9044,1991
19754,2003
5006,1988
382,1984
17192,2002
17303,2002
6915,1997
8508,2000
15369,1974
8432,1991
11920,2007
8863,2003
1808,2004
9225,1987
10856,2000
11027,2004
17849,1990
1387,1995
17757,2001
15462,2003
1139,2000
6826,2000
17186,2006
9289,1990
5812,1998
10765,1999
18257,2003
9737,1994
11584,2000
2650,2001
19215,2000
7730,1995
2043,2009
11748,1985
6516,2002
17434,1998
7161,1993
3308,1992
3522,1988
14177,2003
13710,1995
16307,1992
5306,2005
7769,1998
1609,1987
10308,1999
14179,1996
2159,2002
6496,2003
14833,1992
1026,1998
1009,1991
14228,2002
18269,1996
17073,1990
130,1987
12302,2004
6226,2002
714,2002
12851,2004
14224,2003
1819,1986
10200,2000
13805,2000
11316,2002
6426,2005
13660,1994
1529,1997
14977,1995
6593,1999
15043,1993
16630,1992
2243,2003
19504,1977
14186,2000
2975,2008
17922,2001
6036,1997
14813,1989
10817,2011
19472,1988
8028,1999
18781,1998
15094,2002
661,1984
740,1992
14203,1989
5084,1989
11743,1997
4345,1989
8953,1996
18896,2002
16757,1995
8418,1992
1746,2001
3609,1991
18005,2000
10986,1998
12161,1997
7518,1987
749,1989
744,1993
12098,2001
13013,1993
11505,2000
6173,2004
625,2006
5295,2005
18813,1996
6154,2000
2590,1986
13093,2003
13124,2000
11841,2002
1271,1992
5824,1995
11482,1996
9010,1995
14171,1993
11917,2001
18799,2003
18692,1997
6542,1992
14927,1997
179,2002
8839,2003
18362,1991
13161,2004
5405,2006
17069,2001
13360,1985
14773,1991
16010,1993
9147,1997
2565,1992
7646,1996
10096,2002
14769,1996
15073,2000
16017,1991
19585,1996
12135,2006
7407,1999
9037,2003
11171,2008
17551,1994
18092,1998
11338,2005
19118,1999
16857,1986
12261,1996
2573,1996
11304,1988
15567,1984
15409,1998
17606,1997
15310,2004
13262,2003
11535,2005
12245,2008
13577,1990
10993,2001
19856,2004
8195,1986
169,2003
820,2001
13560,1984
4422,1999
12767,2002
952,2003
18504,2003
2781,2005
15626,2002
6354,2001
5053,2004
9709,2004
854,2006
8592,2001
1390,1998
3156,1989
10805,1991
9545,1997
42,1993
2221,1997
2618,1998
14553,1993
1435,2004
4928,2002
8155,2003
5906,1990
2585,1990
6312,1995
10627,1994
12059,2005
13491,2002
12710,1995
12199,1991
3842,1999
10322,2002
12030,1984
13441,1998
4986,1998
11573,1998
11359,2001
6497,2000
8228,2001
6893,1994
15706,2000
17946,2004
9179,1988
14691,1997
16515,1994
4516,1989
6174,1994
5839,2005
1455,1983
6806,2000
15083,2004
15437,2003
15292,2003
10436,1995
4476,1990
17571,2000
4445,1991
2741,2004
74,1995
7555,2001
8309,2001
10064,2005
18057,2003
17233,2002
12646,1992
9277,2006
19558,1996
4389,2003
8441,1996
14435,1995
1157,1998
5313,2005
7484,1994
900,1988
5138,1989
13402,1999
2536,2000
3045,2004
11268,2003
7174,2002
9492,1988
10571,2005
4487,1983
2523,2011
1403,2003
18665,2004
16449,1990
4630,1999
16439,1991
8043,2004
12889,1985
8011,2001
5938,2006
6103,2008
5386,2001
17060,2005
5211,2005
14917,1995
8915,1986
2327,1992
14343,1988
3193,1998
9733,1989
16229,1983
14705,2003
11164,1985
2115,2004
11403,2000
12476,1994
5481,2001
3150,2001
6204,2004
4392,1999
1627,1994
6301,1996
6632,1991
5986,1995
12768,2006
19882,2003
18865,2002
4384,1999
15290,1992
17191,2003
19209,2006
10763,2003
13722,2002
8281,1994
11095,2003
15624,2004
19660,2007
11229,2002
11400,1985
12554,1996
19198,1997
7098,1991
2658,2003
8112,1997
3844,1996
4982,1992
11628,2009
3981,1997
3773,2004
18339,1994
15709,2002
5109,2000
17332,1995
11034,2002
957,1997
12333,2000
18346,2000
4413,1997
11160,1999
11927,1995
690,1997
12376,1999
17675,2001
4268,1997
3429,1994
207,2003
8876,1999
8211,2000
15985,2002
13279,2004
10827,1999
9957,2009
12033,1990
3737,1992
2142,1997
7768,1987
2188,1986
19644,1985
8850,1999
8122,2000
10770,1993
18972,1999
13991,1986
13848,1995
3335,2003
2398,1999
9049,2000
9047,2000
6912,2001
13390,1989
7261,1999
15304,2002
17283,2011
19469,2003
18805,1992
5218,1997
12335,1993
16431,2003
11237,2003
17835,1998
17824,2004
13421,1999
18948,2006
16106,1995
14118,1993
6689,2003
16750,2002
8230,1999
11899,1992
19899,2007
15213,1990
8811,1999
9409,2004
13384,1987
11285,2007
6966,1999
10400,2002
10751,1988
7350,1992
8640,2010
13542,1989
11866,2001
12573,2003
11030,1993
19321,2005
5818,2000
9462,1989
4987,2009
10495,1997
4295,1999
5670,1993
15206,2001
15254,1995
17782,1999
15949,2001
9269,2004
15540,1981
17798,2004
15536,2007
7660,1998
19942,1993
16760,1992
10175,1986
11420,1992
7273,2000
3548,1989
7230,1999
15863,1992
8064,2003
10828,1999
8806,2001
4565,1992
13643,1998
813,1983
14926,1989
6328,1991
14765,1991
7019,2002
16806,1999
12015,2003
11326,1987
3714,1985
15156,1992
9,2011
12537,2008
3497,2005
18682,1993
12985,1997
18177,2000
1655,1993
10069,1997
5994,1990
19328,1995
16319,2011
3413,2005
15882,2000
17717,1989
17882,2004
7372,2002
2229,1987
2652,1983
2887,1990
4515,2002
11098,1996
13119,1992
8358,1988
6578,2003
2288,1981
19738,2000
19454,2003
18924,1993
12048,1996
9283,2004
7539,2002
10950,2006
6602,2000
12615,1993
17827,2002
8101,2000
16436,2006
16835,2004
3810,1994
2807,1997
18560,2006
2513,2001
779,2003
16999,1996
6752,1997
15375,2006
13995,2010
4414,1996
12838,1992
86,1991
19981,1985
14274,1994
2797,2005
5426,1996
4304,2011
5572,1993
3172,1991
15859,2006
399,1999
7027,1998
1645,1995
4286,2003
11783,1993
10420,1993
13828,2000
5349,1995
12275,1995
7237,2002
6263,2002
14945,1988
17850,1997
19446,1996
14415,1985
5523,2000
4518,1996
5524,2000
11118,1989
7735,2004
14944,1990
12491,1988
19795,2003
4197,2000
14409,2000
9809,2000
10339,2002
2254,2002
10452,2006
3111,1995
6954,1999
17413,1998
7366,2004
13494,2002
17602,1994
12469,1996
14994,2000
10,2005
10320,1996
15895,1998
6753,1989
4739,2005
391,1996
14824,1997
8698,1996
4020,1998
2739,1991
13826,1993
15637,2005
19459,2003
7760,1998
13967,1996
10178,1993
15384,1999
4925,1999
6265,2009
9616,1991
5908,2000
411,2000
19205,2004
12501,2001
8485,2000
6681,1995
6326,1997
9096,2000
13352,2011
19208,2004
12436,1998
10514,2005
6825,1992
1898,2005
14013,2003
5613,2003
6022,1999
13682,1992
15463,2007
13811,2000
3560,2001
12370,2003
7698,2002
9610,2008
3931,2005
14387,2000
15983,1995
1667,1983
17761,2003
7986,1997
13003,2003
3987,1994
2529,2005
3553,1992
3350,1993
6566,2002
15739,2000
8527,2005
1587,2009
7432,2002
616,1991
16482,1998
3826,1994
15671,2003
17961,2001
19045,2004
2034,2004
7671,1993
735,2006
12304,1992
13813,2000
1583,2002
521,1990
15710,1996
13717,2000
15181,1994
10088,1997
14061,2006
9775,2010
899,2001
13448,1992
10410,2000
1039,1992
11553,1997
15918,1986
10533,2001
4285,1999
14796,2005
10146,2004
10016,2000
17265,2001
15964,2002
13175,1986
2469,1995
10572,1991
6547,1988
2646,2007
3203,1984
1747,1989
2603,1992
5756,2005
16202,2003
4251,1999
2463,2000
16330,2001
16587,1997
14564,1986
5763,2002
15249,1995
3237,2003
18086,1999
13351,1993
9587,2010
3529,2008
11426,2005
12189,1999
11477,1992
16201,1992
12255,1996
11323,2002
13915,2002
536,2000
4488,2001
14559,2004
7792,2003
5819,1999
2623,2002
2360,2006
8421,2001
10998,2000
8384,2007
12027,2000
15239,1995
3612,1991
1526,1998
19480,2006
17996,1995
16364,2001
13061,1999
12488,2004
6358,1992
10473,2002
13830,1987
3052,1992
13504,1982
1968,1980
16680,2003
18530,2000
12513,1998
17846,2003
1524,1997
17556,1996
11295,1994
9177,2003
2015,2001
2218,2003
11943,1996
4247,2003
13246,2002
8005,2004
14254,1998
4354,2005
10324,2003
3484,1997
3622,1988
10793,2002
13873,1995
1280,1993
16810,1997
14527,2008
3148,1997
10806,1997
16966,2002
16278,2002
18044,2002
4980,1991
5759,1989
9070,2004
19571,2005
1352,2005
7829,2008
921,1988
5606,1994
14552,1999
18555,2003
11945,2001
11112,2003
7510,1997
13378,1992
18031,1997
1569,2005
11168,2007
7964,1998
5354,1984
4509,2001
11260,2006
9454,2009
9937,2001
11991,2005
5761,1990
8693,1997
16406,2001
14487,1988
13863,2001
2681,2004
18770,1996
12732,2001
15673,2005
7584,1990
9835,2010
856,1997
13779,1984
10263,2005
16601,2006
3082,2000
4067,2000
19471,2001
17709,1999
13453,1989
895,1992
3750,2002
7868,2006
4316,1995
12522,2008
17235,2006
14499,1985
15027,1984
2572,1996
7434,1986
11534,2009
13667,1997
12273,2005
6604,2001
18936,2004
3451,1997
7674,2004
12400,1999
3852,1998
19733,1997
5171,2007
17028,2007
2520,2005
11903,1985
12924,2000
14422,1999
10968,2001
11463,1986
18435,1986
3198,2000
8399,1999
17892,2002
16671,1995
2604,1996
603,1996
8519,2000
438,1998
1695,2003
9697,2003
4326,1983
19514,1998
3190,1997
14480,1998
8661,2002
6941,1987
9361,1991
12359,2006
4054,1996
4619,1990
18016,1995
19035,1989
18192,1991
7577,2002
19341,1993
2828,2003
4185,2001
17851,1994
17501,1989
710,1989
8782,1999
14328,1994
11119,1999
1415,2001
9171,2003
2447,2002
5922,2002
2725,2011
19357,2004
9592,2002
17197,1999
9866,2009
18954,1995
11201,1994
16346,2003
7923,2005
5793,2005
4359,2002
18776,2005
15408,1996
13972,1985
2033,2003
